date,crop,market,variety,grade,min_price,max_price,modal_price,price_unit,location,year,month,day_of_week
2022-12-27,Tomato,Singanallur,Deshi,Local,2680.84,3703.11,3128.43,INR/quintal,"Coimbatore, Tamil Nadu, India",2022,12,1
2022-12-28,Tomato,Singanallur,Deshi,Local,2344.24,3326.34,2786.29,INR/quintal,"Coimbatore, Tamil Nadu, India",2022,12,2
2022-12-29,Tomato,Mettupalayam,Deshi,Local,2693.46,3527.32,3076.68,INR/quintal,"Coimbatore, Tamil Nadu, India",2022,12,3
2022-12-30,Tomato,Udumalpet,Hybrid,Local,2331.89,3249.89,2701.29,INR/quintal,"Coimbatore, Tamil Nadu, India",2022,12,4
2022-12-31,Tomato,Singanallur,Deshi,Local,2974.09,3927.24,3381.75,INR/quintal,"Coimbatore, Tamil Nadu, India",2022,12,5
2023-01-01,Tomato,Singanallur,Deshi,Local,2931.28,3747.49,3311.59,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,6
2023-01-02,Tomato,Mettupalayam,Deshi,Local,2501.07,3408.96,2973.19,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,0
2023-01-03,Tomato,Sulur,Hybrid,Local,2715.7,3564.7,3062.08,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,1
2023-01-04,Tomato,Udumalpet,Hybrid,Local,2884.55,3791.61,3192.06,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,2
2023-01-05,Tomato,Singanallur,Hybrid,Local,3163.26,4105.16,3559.07,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,3
2023-01-06,Tomato,Sulur,Deshi,Local,2906.59,3868.87,3346.02,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,4
2023-01-07,Tomato,Sulur,Deshi,Local,2802.85,3846.55,3273.88,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,5
2023-01-08,Tomato,Udumalpet,Deshi,Local,3049.5,3900.29,3353.61,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,6
2023-01-09,Tomato,Mettupalayam,Deshi,Local,3429.19,4398.77,3892.78,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,0
2023-01-10,Tomato,Sulur,Hybrid,Local,2981.52,3727.75,3319.77,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,1
2023-01-11,Tomato,Udumalpet,Hybrid,Local,3452.7,4283.61,3794.78,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,2
2023-01-12,Tomato,Udumalpet,Deshi,Local,3387.05,4396.51,3846.41,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,3
2023-01-13,Tomato,Singanallur,Deshi,Local,2754.89,3612.28,3163.33,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,4
2023-01-14,Tomato,Singanallur,Deshi,Local,3140.25,3979.01,3599.46,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,5
2023-01-15,Tomato,Udumalpet,Deshi,Local,2836.43,3798.27,3214.28,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,6
2023-01-16,Tomato,RSPuram,Deshi,Local,3052.55,3873.16,3488.09,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,0
2023-01-17,Tomato,Udumalpet,Deshi,Local,3225.52,4016.76,3632.98,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,1
2023-01-18,Tomato,Mettupalayam,Hybrid,Local,2731.42,3764.86,3184.95,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,2
2023-01-19,Tomato,Mettupalayam,Hybrid,Local,2761.94,3642.52,3222.15,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,3
2023-01-20,Tomato,Mettupalayam,Hybrid,Local,3373.41,4284.2,3757.37,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,4
2023-01-21,Tomato,Udumalpet,Hybrid,Local,3463.36,4228.48,3813.42,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,5
2023-01-22,Tomato,Singanallur,Hybrid,Local,2882.66,3727.35,3203.42,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,6
2023-01-23,Tomato,Singanallur,Deshi,Local,3445.11,4159.53,3772.81,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,0
2023-01-24,Tomato,Mettupalayam,Hybrid,Local,2639.22,3487.6,3068.19,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,1
2023-01-25,Tomato,Singanallur,Hybrid,Local,3488.01,4266.8,3803.01,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,2
2023-01-26,Tomato,RSPuram,Deshi,Local,3187.93,4022.48,3595.24,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,3
2023-01-27,Tomato,Mettupalayam,Hybrid,Local,2910.0,3707.25,3302.83,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,4
2023-01-28,Tomato,Udumalpet,Deshi,Local,3221.69,3937.91,3524.25,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,5
2023-01-29,Tomato,Mettupalayam,Hybrid,Local,3297.11,4311.16,3739.93,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,6
2023-01-30,Tomato,RSPuram,Hybrid,Local,2596.2,3467.99,3071.12,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,0
2023-01-31,Tomato,Mettupalayam,Hybrid,Local,3698.79,4643.32,4074.39,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,1,1
2023-02-01,Tomato,Sulur,Hybrid,Local,3337.68,4186.65,3698.56,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,2
2023-02-02,Tomato,Udumalpet,Hybrid,Local,3380.73,4088.53,3686.18,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,3
2023-02-03,Tomato,Singanallur,Hybrid,Local,3257.47,4257.74,3688.34,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,4
2023-02-04,Tomato,Udumalpet,Deshi,Local,3557.97,4499.82,3937.81,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,5
2023-02-05,Tomato,RSPuram,Hybrid,Local,3192.82,4102.34,3558.18,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,6
2023-02-06,Tomato,RSPuram,Deshi,Local,3044.97,3954.33,3501.7,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,0
2023-02-07,Tomato,RSPuram,Deshi,Local,3181.51,4064.77,3572.89,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,1
2023-02-08,Tomato,RSPuram,Hybrid,Local,3052.11,4031.79,3456.5,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,2
2023-02-09,Tomato,Sulur,Deshi,Local,2969.05,3768.64,3391.83,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,3
2023-02-10,Tomato,Mettupalayam,Hybrid,Local,3852.43,4837.85,4314.72,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,4
2023-02-11,Tomato,Singanallur,Deshi,Local,3554.49,4520.87,4018.96,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,5
2023-02-12,Tomato,Mettupalayam,Hybrid,Local,3494.64,4274.14,3864.62,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,6
2023-02-13,Tomato,RSPuram,Deshi,Local,3546.97,4517.14,3997.14,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,0
2023-02-14,Tomato,RSPuram,Hybrid,Local,3643.11,4500.07,3977.81,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,1
2023-02-15,Tomato,RSPuram,Hybrid,Local,3801.55,4727.93,4168.76,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,2
2023-02-16,Tomato,Sulur,Deshi,Local,3612.73,4511.76,3981.94,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,3
2023-02-17,Tomato,Sulur,Deshi,Local,3290.88,4228.7,3728.18,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,4
2023-02-18,Tomato,Sulur,Deshi,Local,3116.73,3947.89,3487.16,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,5
2023-02-19,Tomato,Singanallur,Deshi,Local,3318.89,4344.55,3798.01,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,6
2023-02-20,Tomato,Mettupalayam,Hybrid,Local,3332.54,4136.91,3647.38,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,0
2023-02-21,Tomato,Mettupalayam,Hybrid,Local,3212.21,4029.81,3518.03,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,1
2023-02-22,Tomato,RSPuram,Deshi,Local,3508.72,4358.75,3825.54,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,2
2023-02-23,Tomato,RSPuram,Deshi,Local,3174.32,4108.63,3623.76,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,3
2023-02-24,Tomato,Udumalpet,Deshi,Local,2724.57,3658.36,3182.28,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,4
2023-02-25,Tomato,Singanallur,Hybrid,Local,3217.19,4143.78,3614.7,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,5
2023-02-26,Tomato,Mettupalayam,Deshi,Local,3522.16,4530.9,3958.17,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,6
2023-02-27,Tomato,Singanallur,Hybrid,Local,3706.38,4495.04,4118.91,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,0
2023-02-28,Tomato,Mettupalayam,Hybrid,Local,3475.54,4275.37,3855.39,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,2,1
2023-03-01,Tomato,Singanallur,Hybrid,Local,3588.73,4404.47,3961.6,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,2
2023-03-02,Tomato,RSPuram,Deshi,Local,3474.99,4422.22,3885.17,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,3
2023-03-03,Tomato,Sulur,Deshi,Local,3417.95,4249.28,3741.8,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,4
2023-03-04,Tomato,Sulur,Hybrid,Local,3769.72,4708.2,4224.8,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,5
2023-03-05,Tomato,Mettupalayam,Deshi,Local,3175.17,4120.71,3652.74,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,6
2023-03-06,Tomato,Udumalpet,Hybrid,Local,3669.45,4541.8,4024.56,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,0
2023-03-07,Tomato,Sulur,Deshi,Local,3309.08,4319.54,3760.68,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,1
2023-03-08,Tomato,Mettupalayam,Hybrid,Local,3820.63,4513.1,4120.7,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,2
2023-03-09,Tomato,RSPuram,Deshi,Local,3680.65,4399.68,4014.06,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,3
2023-03-10,Tomato,Mettupalayam,Deshi,Local,3962.55,4730.08,4290.35,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,4
2023-03-11,Tomato,Sulur,Hybrid,Local,3580.05,4470.51,4043.93,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,5
2023-03-12,Tomato,Sulur,Hybrid,Local,3786.93,4678.6,4230.63,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,6
2023-03-13,Tomato,Sulur,Deshi,Local,3505.09,4332.88,3855.55,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,0
2023-03-14,Tomato,RSPuram,Deshi,Local,3958.43,4799.61,4348.87,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,1
2023-03-15,Tomato,Udumalpet,Hybrid,Local,3477.42,4480.6,3930.74,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,2
2023-03-16,Tomato,Sulur,Hybrid,Local,3656.69,4583.51,4055.34,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,3
2023-03-17,Tomato,RSPuram,Deshi,Local,3718.95,4607.18,4175.87,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,4
2023-03-18,Tomato,Udumalpet,Hybrid,Local,3775.4,4559.95,4104.05,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,5
2023-03-19,Tomato,RSPuram,Hybrid,Local,3083.96,3936.37,3460.31,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,6
2023-03-20,Tomato,Sulur,Deshi,Local,3771.43,4737.36,4209.22,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,0
2023-03-21,Tomato,Sulur,Deshi,Local,3821.51,4680.77,4225.75,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,1
2023-03-22,Tomato,Singanallur,Deshi,Local,3614.35,4518.22,3956.94,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,2
2023-03-23,Tomato,Singanallur,Hybrid,Local,3513.82,4359.61,3851.16,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,3
2023-03-24,Tomato,Udumalpet,Deshi,Local,3468.09,4229.52,3789.84,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,4
2023-03-25,Tomato,Udumalpet,Hybrid,Local,3981.49,4818.13,4288.21,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,5
2023-03-26,Tomato,Sulur,Deshi,Local,3288.68,4268.63,3765.34,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,6
2023-03-27,Tomato,Udumalpet,Hybrid,Local,3482.75,4250.34,3804.16,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,0
2023-03-28,Tomato,Udumalpet,Deshi,Local,4004.66,4789.66,4407.07,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,1
2023-03-29,Tomato,Singanallur,Deshi,Local,3534.15,4443.9,3932.82,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,2
2023-03-30,Tomato,RSPuram,Hybrid,Local,3273.3,4188.19,3694.42,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,3
2023-03-31,Tomato,Singanallur,Hybrid,Local,3941.43,4772.12,4306.87,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,3,4
2023-04-01,Tomato,Mettupalayam,Deshi,Local,3142.23,4077.89,3594.5,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,5
2023-04-02,Tomato,Udumalpet,Deshi,Local,3641.62,4388.92,3945.52,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,6
2023-04-03,Tomato,Mettupalayam,Hybrid,Local,3626.1,4538.21,3956.05,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,0
2023-04-04,Tomato,Mettupalayam,Hybrid,Local,3531.93,4337.72,3854.54,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,1
2023-04-05,Tomato,Sulur,Deshi,Local,3396.06,4329.43,3822.13,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,2
2023-04-06,Tomato,Mettupalayam,Deshi,Local,3412.96,4319.54,3858.86,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,3
2023-04-07,Tomato,Singanallur,Deshi,Local,3661.3,4706.27,4122.04,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,4
2023-04-08,Tomato,Mettupalayam,Deshi,Local,4129.57,4910.42,4430.57,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,5
2023-04-09,Tomato,Sulur,Deshi,Local,3779.39,4761.95,4243.85,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,6
2023-04-10,Tomato,Sulur,Deshi,Local,3987.51,4718.46,4314.82,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,0
2023-04-11,Tomato,Mettupalayam,Hybrid,Local,3298.3,4150.02,3601.64,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,1
2023-04-12,Tomato,Mettupalayam,Hybrid,Local,3452.05,4298.15,3919.77,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,2
2023-04-13,Tomato,Singanallur,Hybrid,Local,3284.19,4077.19,3693.69,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,3
2023-04-14,Tomato,Sulur,Hybrid,Local,3625.22,4428.83,3990.23,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,4
2023-04-15,Tomato,Sulur,Hybrid,Local,3727.64,4550.66,4042.5,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,5
2023-04-16,Tomato,RSPuram,Hybrid,Local,3264.78,4305.88,3744.49,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,6
2023-04-17,Tomato,Singanallur,Hybrid,Local,3369.99,4362.64,3767.95,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,0
2023-04-18,Tomato,Udumalpet,Hybrid,Local,3636.34,4460.95,3982.86,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,1
2023-04-19,Tomato,Udumalpet,Hybrid,Local,3332.11,4286.45,3755.97,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,2
2023-04-20,Tomato,Mettupalayam,Deshi,Local,3546.33,4433.61,3955.58,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,3
2023-04-21,Tomato,Udumalpet,Deshi,Local,3581.82,4495.75,4051.29,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,4
2023-04-22,Tomato,Singanallur,Hybrid,Local,3184.05,3884.68,3490.17,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,5
2023-04-23,Tomato,Mettupalayam,Hybrid,Local,3527.67,4482.38,3949.98,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,6
2023-04-24,Tomato,Sulur,Deshi,Local,3234.38,4134.74,3559.22,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,0
2023-04-25,Tomato,Sulur,Hybrid,Local,3931.46,4645.13,4256.91,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,1
2023-04-26,Tomato,Mettupalayam,Deshi,Local,3702.07,4514.26,4031.75,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,2
2023-04-27,Tomato,Udumalpet,Deshi,Local,3648.92,4381.75,3973.28,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,3
2023-04-28,Tomato,Mettupalayam,Deshi,Local,3101.19,3972.59,3561.48,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,4
2023-04-29,Tomato,Sulur,Hybrid,Local,3318.46,4313.27,3763.56,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,5
2023-04-30,Tomato,RSPuram,Hybrid,Local,2990.64,4039.32,3445.26,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,4,6
2023-05-01,Tomato,RSPuram,Deshi,Local,3645.08,4622.48,4093.48,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,0
2023-05-02,Tomato,Sulur,Hybrid,Local,3268.71,4155.9,3679.68,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,1
2023-05-03,Tomato,Mettupalayam,Deshi,Local,3676.84,4532.58,4008.42,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,2
2023-05-04,Tomato,Udumalpet,Deshi,Local,3638.96,4458.57,3948.18,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,3
2023-05-05,Tomato,Sulur,Deshi,Local,3614.94,4512.19,4052.66,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,4
2023-05-06,Tomato,Mettupalayam,Deshi,Local,3715.76,4604.11,4173.23,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,5
2023-05-07,Tomato,Mettupalayam,Hybrid,Local,3491.68,4466.43,3966.12,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,6
2023-05-08,Tomato,Singanallur,Hybrid,Local,3507.92,4487.74,3952.31,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,0
2023-05-09,Tomato,Singanallur,Hybrid,Local,3597.46,4308.25,3911.48,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,1
2023-05-10,Tomato,Singanallur,Hybrid,Local,3847.47,4613.45,4186.15,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,2
2023-05-11,Tomato,Udumalpet,Deshi,Local,3582.12,4424.7,3987.33,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,3
2023-05-12,Tomato,Udumalpet,Deshi,Local,3785.49,4665.85,4144.13,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,4
2023-05-13,Tomato,Mettupalayam,Deshi,Local,3237.47,4104.04,3632.37,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,5
2023-05-14,Tomato,Sulur,Deshi,Local,3187.22,4144.08,3561.03,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,6
2023-05-15,Tomato,Udumalpet,Hybrid,Local,2971.8,3836.76,3428.57,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,0
2023-05-16,Tomato,Sulur,Deshi,Local,3228.94,4128.48,3674.51,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,1
2023-05-17,Tomato,Sulur,Hybrid,Local,3392.31,4328.64,3745.34,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,2
2023-05-18,Tomato,Singanallur,Deshi,Local,3073.11,3946.86,3450.99,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,3
2023-05-19,Tomato,Udumalpet,Hybrid,Local,3873.0,4744.16,4281.45,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,4
2023-05-20,Tomato,Sulur,Hybrid,Local,3042.9,3848.93,3382.29,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,5
2023-05-21,Tomato,Mettupalayam,Hybrid,Local,3362.03,4184.24,3740.62,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,6
2023-05-22,Tomato,Sulur,Deshi,Local,3033.04,4079.47,3498.33,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,0
2023-05-23,Tomato,RSPuram,Hybrid,Local,3626.97,4535.28,3977.72,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,1
2023-05-24,Tomato,RSPuram,Hybrid,Local,3403.41,4311.03,3738.87,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,2
2023-05-25,Tomato,Udumalpet,Deshi,Local,3373.29,4276.65,3791.67,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,3
2023-05-26,Tomato,Udumalpet,Hybrid,Local,3349.91,4263.97,3724.75,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,4
2023-05-27,Tomato,Sulur,Deshi,Local,3557.85,4410.89,3872.43,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,5
2023-05-28,Tomato,Udumalpet,Deshi,Local,2943.08,3883.56,3412.23,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,6
2023-05-29,Tomato,Singanallur,Hybrid,Local,3162.6,3976.57,3588.76,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,0
2023-05-30,Tomato,Mettupalayam,Hybrid,Local,2794.69,3733.59,3229.22,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,1
2023-05-31,Tomato,Udumalpet,Deshi,Local,2927.96,3913.06,3370.41,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,5,2
2023-06-01,Tomato,RSPuram,Deshi,Local,2808.7,3710.45,3113.44,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,3
2023-06-02,Tomato,Sulur,Hybrid,Local,3014.57,3938.31,3440.11,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,4
2023-06-03,Tomato,Mettupalayam,Hybrid,Local,2986.01,3881.58,3427.97,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,5
2023-06-04,Tomato,Mettupalayam,Deshi,Local,3119.23,3925.42,3527.39,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,6
2023-06-05,Tomato,Singanallur,Deshi,Local,3601.36,4487.73,3942.82,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,0
2023-06-06,Tomato,Mettupalayam,Deshi,Local,2543.35,3562.1,3014.12,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,1
2023-06-07,Tomato,Mettupalayam,Deshi,Local,3462.16,4161.65,3774.39,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,2
2023-06-08,Tomato,Singanallur,Deshi,Local,3042.39,3952.87,3426.96,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,3
2023-06-09,Tomato,Udumalpet,Deshi,Local,2751.9,3684.08,3147.94,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,4
2023-06-10,Tomato,Udumalpet,Deshi,Local,2897.54,3884.18,3338.46,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,5
2023-06-11,Tomato,Sulur,Hybrid,Local,3046.59,3902.72,3444.46,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,6
2023-06-12,Tomato,RSPuram,Deshi,Local,2862.07,3613.49,3226.63,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,0
2023-06-13,Tomato,Sulur,Deshi,Local,3427.67,4133.75,3740.96,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,1
2023-06-14,Tomato,RSPuram,Hybrid,Local,3005.92,3851.32,3429.04,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,2
2023-06-15,Tomato,Udumalpet,Deshi,Local,2808.26,3756.38,3230.61,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,3
2023-06-16,Tomato,Sulur,Deshi,Local,3345.25,4174.87,3777.83,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,4
2023-06-17,Tomato,RSPuram,Deshi,Local,2670.62,3441.55,3004.72,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,5
2023-06-18,Tomato,Sulur,Deshi,Local,3063.62,3945.34,3388.61,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,6
2023-06-19,Tomato,Mettupalayam,Hybrid,Local,3126.67,3980.17,3427.94,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,0
2023-06-20,Tomato,Sulur,Deshi,Local,2615.0,3551.23,3022.88,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,1
2023-06-21,Tomato,Sulur,Deshi,Local,3450.12,4359.24,3772.66,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,2
2023-06-22,Tomato,Mettupalayam,Deshi,Local,2639.24,3483.39,2991.28,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,3
2023-06-23,Tomato,Udumalpet,Hybrid,Local,3267.37,4082.22,3581.71,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,4
2023-06-24,Tomato,Singanallur,Hybrid,Local,2739.14,3446.03,3068.04,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,5
2023-06-25,Tomato,Singanallur,Deshi,Local,2480.33,3221.12,2801.86,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,6
2023-06-26,Tomato,Sulur,Deshi,Local,2377.11,3266.22,2815.79,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,0
2023-06-27,Tomato,Mettupalayam,Deshi,Local,3130.81,3932.75,3464.83,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,1
2023-06-28,Tomato,Singanallur,Deshi,Local,2494.35,3495.58,2969.11,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,2
2023-06-29,Tomato,Udumalpet,Deshi,Local,2478.3,3330.73,2863.42,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,3
2023-06-30,Tomato,RSPuram,Deshi,Local,3106.03,4030.33,3450.18,INR/quintal,"Coimbatore, Tamil Nadu, India",2023,6,4
